y, e, y(t;y;e)
-19.8,  -15.8,  0.111111
-19.8,  -15.6,  0.111111
-19.8,  -15.4,  0.111111
-19.8,  -15.2,  0.111111
-19.8,  -15,  0.111111
-19.8,  -14.8,  0.111111
-19.8,  -14.6,  0.111111
-19.8,  -14.4,  0.111111
-19.8,  -14.2,  0.111111
-19.8,  -14,  0.111111
-19.8,  -13.8,  0.111111
-19.8,  -13.6,  0.111111
-19.8,  -13.4,  0.111111
-19.8,  -13.2,  0.111111
-19.8,  -13,  0.111111
-19.8,  -12.8,  0.111111
-19.8,  -12.6,  0.111111
-19.8,  -12.4,  0.111111
-19.8,  -12.2,  0.111111
-19.8,  -12,  0.111111
-19.8,  -11.8,  0.111111
-19.8,  -11.6,  0.111111
-19.8,  -11.4,  0.111111
-19.8,  -11.2,  0.111111
-19.8,  -11,  0.111111
-19.8,  -10.8,  0.111111
-19.8,  -10.6,  0.111111
-19.8,  -10.4,  0.111111
-19.8,  -10.2,  0.111111
-19.8,  -10,  0.111111
-19.8,  -9.8,  0.111111
-19.8,  -9.6,  0.111111
-19.8,  -9.4,  0.111111
-19.8,  -9.2,  0.111111
-19.8,  -9,  0.111111
-19.8,  -8.8,  0.111111
-19.8,  -8.6,  0.111111
-19.8,  -8.4,  0.111111
-19.8,  -8.2,  0.111111
-19.8,  -8,  0.111111
-19.8,  -7.8,  0.111111
-19.8,  -7.6,  0.111111
-19.8,  -7.4,  0.111111
-19.8,  -7.2,  0.111111
-19.8,  -7,  0.111111
-19.8,  -6.8,  0.111111
-19.8,  -6.6,  0.111111
-19.8,  -6.4,  0.111111
-19.8,  -6.2,  0.111111
-19.8,  -6,  0.111111
-19.8,  -5.8,  0.111111
-19.8,  -5.6,  0.111111
-19.8,  -5.4,  0.111111
-19.8,  -5.2,  0.111111
-19.8,  -5,  0.111111
-19.8,  -4.8,  0.111111
-19.8,  -4.6,  0.111111
-19.8,  -4.4,  0.111111
-19.8,  -4.2,  0.111111
-19.8,  -4,  0.111111
-19.8,  -3.8,  0.111111
-19.8,  -3.6,  0.111111
-19.8,  -3.4,  0.111111
-19.8,  -3.2,  0.111111
-19.8,  -3,  0.111111
-19.8,  -2.8,  0.111111
-19.8,  -2.6,  0.111111
-19.8,  -2.4,  0.111111
-19.8,  -2.2,  0.111111
-19.8,  -2,  0.111111
-19.8,  -1.8,  0.111111
-19.8,  -1.6,  0.111111
-19.8,  -1.4,  0.111111
-19.8,  -1.2,  0.111111
-19.8,  -1,  0.111111
-19.8,  -0.8,  0.111111
-19.8,  -0.6,  0.111111
-19.8,  -0.4,  0.111111
-19.8,  -0.2,  0.111111
-19.8,  0,  0.111111
-19.8,  0.2,  0.111111
-19.8,  0.4,  0.111111
-19.8,  0.6,  0.111111
-19.8,  0.8,  0.111111
-19.8,  1,  0.111111
-19.8,  1.2,  0.111111
-19.8,  1.4,  0.111111
-19.8,  1.6,  0.111111
-19.8,  1.8,  0.111111
-19.8,  2,  0.111111
-19.8,  2.2,  0.111111
-19.8,  2.4,  0.111111
-19.8,  2.6,  0.111111
-19.8,  2.8,  0.111111
-19.8,  3,  0.111111
-19.8,  3.2,  0.111111
-19.8,  3.4,  0.111111
-19.8,  3.6,  0.111111
-19.8,  3.8,  0.111111
-19.8,  4,  0.111111
-19.8,  4.2,  0.111111
-19.8,  4.4,  0.111111
-19.8,  4.6,  0.111111
-19.8,  4.8,  0.111111
-19.8,  5,  0.111111
-19.8,  5.2,  0.111111
-19.8,  5.4,  0.111111
-19.8,  5.6,  0.111111
-19.8,  5.8,  0.111111
-19.8,  6,  0.111111
-19.8,  6.2,  0.111111
-19.8,  6.4,  0.111111
-19.8,  6.6,  0.111111
-19.8,  6.8,  0.111111
-19.8,  7,  0.111111
-19.8,  7.2,  0.111111
-19.8,  7.4,  0.111111
-19.8,  7.6,  0.111111
-19.8,  7.8,  0.111111
-19.8,  8,  0.111111
-19.8,  8.2,  0.111111
-19.8,  8.4,  0.111111
-19.8,  8.6,  0.111111
-19.8,  8.8,  0.111111
-19.8,  9,  0.111111
-19.8,  9.2,  0.111111
-19.8,  9.4,  0.111111
-19.8,  9.6,  0.111111
-19.8,  9.8,  0.111111
-19.8,  10,  0.111111
-19.8,  10.2,  0.111111
-19.8,  10.4,  0.111111
-19.8,  10.6,  0.111111
-19.8,  10.8,  0.111111
-19.8,  11,  0.111111
-19.8,  11.2,  0.111111
-19.8,  11.4,  0.111111
-19.8,  11.6,  0.111111
-19.8,  11.8,  0.111111
-19.8,  12,  0.111111
-19.8,  12.2,  0.111111
-19.8,  12.4,  0.111111
-19.8,  12.6,  0.111111
-19.8,  12.8,  0.111111
-19.8,  13,  0.111111
-19.8,  13.2,  0.111111
-19.8,  13.4,  0.111111
-19.8,  13.6,  0.111111
-19.8,  13.8,  0.111111
-19.8,  14,  0.111111
-19.8,  14.2,  0.111111
-19.8,  14.4,  0.111111
-19.8,  14.6,  0.111111
-19.8,  14.8,  0.111111
-19.8,  15,  0.111111
-19.8,  15.2,  0.111111
-19.8,  15.4,  0.111111
-19.8,  15.6,  0.111111
-19.8,  15.8,  0.111111
-19.8,  16,  0.111111
-19.8,  16.2,  0.111111
-19.8,  16.4,  0.111111
-19.8,  16.6,  0.111111
-19.8,  16.8,  0.111111
-19.8,  17,  0.111111
-19.8,  17.2,  0.111111
-19.8,  17.4,  0.111111
-19.8,  17.6,  0.111111
-19.8,  17.8,  0.111111
-19.8,  18,  0.111111
-19.8,  18.2,  0.111111
-19.8,  18.4,  0.111111
-19.8,  18.6,  0.111111
-19.8,  18.8,  0.111111
-19.8,  19,  0.111111
-19.8,  19.2,  0.111111
-19.8,  19.4,  0.111111
-19.8,  19.6,  0.111111
-19.8,  19.8,  0.111111
-19.8,  20,  0.111111
-19.6,  -20,  0.111111
-19.6,  -19.8,  0.111111
-19.6,  -19.6,  0.111111
-19.6,  -19.4,  0.111111
-19.6,  -19.2,  0.111111
-19.6,  -19,  0.111111
-19.6,  -18.8,  0.111111
-19.6,  -18.6,  0.111111
-19.6,  -18.4,  0.111111
-19.6,  -18.2,  0.111111
-19.6,  -18,  0.111111
-19.6,  -17.8,  0.111111
-19.6,  -17.6,  0.111111
-19.6,  -17.4,  0.111111
-19.6,  -17.2,  0.111111
-19.6,  -17,  0.111111
-19.6,  -16.8,  0.111111
-19.6,  -16.6,  0.111111
-19.6,  -16.4,  0.111111
-19.6,  -16.2,  0.111111
-19.6,  -16,  0.111111
-19.6,  -15.8,  0.111111
-19.6,  -15.6,  0.111111
-19.6,  -15.4,  0.111111
-19.6,  -15.2,  0.111111
-19.6,  -15,  0.111111
