-10  -10  1.36667e-05
-10  -9.8  1.30983e-05
-10  -9.6  1.25322e-05
-10  -9.4  1.19684e-05
-10  -9.2  1.14068e-05
-10  -9  1.08476e-05
-10  -8.8  1.02906e-05
-10  -8.6  9.73583e-06
-10  -8.4  9.18333e-06
-10  -8.2  8.63306e-06
-10  -8  8.08501e-06
-10  -7.8  7.53918e-06
-10  -7.6  6.99555e-06
-10  -7.4  6.45412e-06
-10  -7.2  5.91488e-06
-10  -7  5.37781e-06
-10  -6.8  4.84292e-06
-10  -6.6  4.31018e-06
-10  -6.4  3.7796e-06
-10  -6.2  3.25115e-06
-10  -6  2.72484e-06
-10  -5.8  2.20066e-06
-10  -5.6  1.67859e-06
-10  -5.4  1.15862e-06
-10  -5.2  6.40759e-07
-10  -5  1.24984e-07
-10  -4.8  -3.8871e-07
-10  -4.6  -9.00332e-07
-10  -4.4  -1.40989e-06
-10  -4.2  -1.91739e-06
-10  -4  -2.42285e-06
-10  -3.8  -2.92627e-06
-10  -3.6  -3.42766e-06
-10  -3.4  -3.92702e-06
-10  -3.2  -4.42438e-06
-10  -3  -4.91972e-06
-10  -2.8  -5.41308e-06
-10  -2.6  -5.90444e-06
-10  -2.4  -6.39383e-06
-10  -2.2  -6.88124e-06
-10  -2  -7.36669e-06
-10  -1.8  -7.85018e-06
-10  -1.6  -8.33172e-06
-10  -1.4  -8.81133e-06
-10  -1.2  -9.28901e-06
-10  -1  -9.76476e-06
-10  -0.8  -1.02386e-05
-10  -0.6  -1.07105e-05
-10  -0.4  -1.11806e-05
-10  -0.2  -1.16487e-05
-10  0  -1.2115e-05
-10  0.2  -1.25795e-05
-10  0.4  -1.30421e-05
-10  0.6  -1.35029e-05
-10  0.8  -1.3962e-05
-10  1  -1.44193e-05
-10  1.2  -1.48749e-05
-10  1.4  -1.53287e-05
-10  1.6  -1.57808e-05
-10  1.8  -1.62312e-05
-10  2  -1.668e-05
-10  2.2  -1.7127e-05
-10  2.4  -1.75725e-05
-10  2.6  -1.80162e-05
-10  2.8  -1.84584e-05
-10  3  -1.88989e-05
-10  3.2  -1.93378e-05
-10  3.4  -1.97751e-05
-10  3.6  -2.02109e-05
-10  3.8  -2.0645e-05
-10  4  -2.10777e-05
-10  4.2  -2.15087e-05
-10  4.4  -2.19382e-05
-10  4.6  -2.23662e-05
-10  4.8  -2.27927e-05
-10  5  -2.32177e-05
-10  5.2  -2.36411e-05
-10  5.4  -2.40631e-05
-10  5.6  -2.44836e-05
-10  5.8  -2.49027e-05
-10  6  -2.53203e-05
-10  6.2  -2.57364e-05
-10  6.4  -2.61511e-05
-10  6.6  -2.65644e-05
-10  6.8  -2.69762e-05
-10  7  -2.73867e-05
-10  7.2  -2.77958e-05
-10  7.4  -2.82036e-05
-10  7.6  -2.86099e-05
-10  7.8  -2.9015e-05
-10  8  -2.94186e-05
-10  8.2  -2.9821e-05
-10  8.4  -3.0222e-05
-10  8.6  -3.06217e-05
-10  8.8  -3.10201e-05
-10  9  -3.14173e-05
-10  9.2  -3.18131e-05
-10  9.4  -3.22076e-05
-10  9.6  -3.26009e-05
-10  9.8  -3.2993e-05
-10  10  -3.33837e-05

-9.8  -10  1.61573e-05
-9.8  -9.8  1.54854e-05
-9.8  -9.6  1.48161e-05
-9.8  -9.4  1.41496e-05
-9.8  -9.2  1.34857e-05
-9.8  -9  1.28246e-05
-9.8  -8.8  1.21661e-05
-9.8  -8.6  1.15103e-05
-9.8  -8.4  1.08571e-05
-9.8  -8.2  1.02066e-05
-9.8  -8  9.55868e-06
-9.8  -7.8  8.9134e-06
-9.8  -7.6  8.27072e-06
-9.8  -7.4  7.63065e-06
-9.8  -7.2  6.99316e-06
-9.8  -7  6.35825e-06
-9.8  -6.8  5.7259e-06
-9.8  -6.6  5.09611e-06
-9.8  -6.4  4.46886e-06
-9.8  -6.2  3.84414e-06
-9.8  -6  3.22195e-06
-9.8  -5.8  2.60227e-06
-9.8  -5.6  1.98509e-06
-9.8  -5.4  1.37041e-06
-9.8  -5.2  7.58202e-07
-9.8  -5  1.48469e-07
-9.8  -4.8  -4.58803e-07
-9.8  -4.6  -1.06362e-06
-9.8  -4.4  -1.666e-06
-9.8  -4.2  -2.26595e-06
-9.8  -4  -2.86348e-06
-9.8  -3.8  -3.4586e-06
-9.8  -3.6  -4.05132e-06
-9.8  -3.4  -4.64165e-06
-9.8  -3.2  -5.22959e-06
-9.8  -3  -5.81517e-06
-9.8  -2.8  -6.39838e-06
-9.8  -2.6  -6.97925e-06
-9.8  -2.4  -7.55777e-06
-9.8  -2.2  -8.13396e-06
-9.8  -2  -8.70782e-06
-9.8  -1.8  -9.27938e-06
-9.8  -1.6  -9.84863e-06
-9.8  -1.4  -1.04156e-05
-9.8  -1.2  -1.09803e-05
-9.8  -1  -1.15427e-05
-9.8  -0.8  -1.21028e-05
-9.8  -0.6  -1.26607e-05
-9.8  -0.4  -1.32163e-05
-9.8  -0.2  -1.37697e-05
-9.8  0  -1.4321e-05
-9.8  0.2  -1.487e-05
-9.8  0.4  -1.54169e-05
-9.8  0.6  -1.59616e-05
-9.8  0.8  -1.65043e-05
-9.8  1  -1.70448e-05
-9.8  1.2  -1.75834e-05
-9.8  1.4  -1.81198e-05
-9.8  1.6  -1.86543e-05
-9.8  1.8  -1.91867e-05
-9.8  2  -1.97171e-05
-9.8  2.2  -2.02456e-05
-9.8  2.4  -2.07721e-05
-9.8  2.6  -2.12967e-05
-9.8  2.8  -2.18193e-05
-9.8  3  -2.234e-05
-9.8  3.2  -2.28588e-05
-9.8  3.4  -2.33757e-05
-9.8  3.6  -2.38908e-05
-9.8  3.8  -2.4404e-05
-9.8  4  -2.49153e-05
-9.8  4.2  -2.54248e-05
-9.8  4.4  -2.59325e-05
-9.8  4.6  -2.64384e-05
-9.8  4.8  -2.69425e-05
-9.8  5  -2.74448e-05
-9.8  5.2  -2.79453e-05
-9.8  5.4  -2.84441e-05
-9.8  5.6  -2.89411e-05
-9.8  5.8  -2.94363e-05
-9.8  6  -2.99299e-05
-9.8  6.2  -3.04217e-05
-9.8  6.4  -3.09118e-05
-9.8  6.6  -3.14003e-05
-9.8  6.8  -3.18871e-05
-9.8  7  -3.23722e-05
-9.8  7.2  -3.28557e-05
-9.8  7.4  -3.33376e-05
-9.8  7.6  -3.38179e-05
-9.8  7.8  -3.42965e-05
-9.8  8  -3.47736e-05
-9.8  8.2  -3.52491e-05
-9.8  8.4  -3.5723e-05
-9.8  8.6  -3.61954e-05
-9.8  8.8  -3.66662e-05
-9.8  9  -3.71355e-05
-9.8  9.2  -3.76033e-05
-9.8  9.4  -3.80696e-05
-9.8  9.6  -3.85343e-05
-9.8  9.8  -3.89976e-05
-9.8  10  -3.94594e-05

-9.6  -10  1.90687e-05
-9.6  -9.8  1.82757e-05
-9.6  -9.6  1.74859e-05
-9.6  -9.4  1.66993e-05
-9.6  -9.2  1.59158e-05
-9.6  -9  1.51356e-05
-9.6  -8.8  1.43584e-05
-9.6  -8.6  1.35845e-05
-9.6  -8.4  1.28136e-05
-9.6  -8.2  1.20459e-05
-9.6  -8  1.12813e-05
-9.6  -7.8  1.05198e-05
-9.6  -7.6  9.76136e-06
-9.6  -7.4  9.00598e-06
-9.6  -7.2  8.25366e-06
-9.6  -7  7.50438e-06
-9.6  -6.8  6.75813e-06
-9.6  -6.6  6.0149e-06
-9.6  -6.4  5.27466e-06
-9.6  -6.2  4.53742e-06
-9.6  -6  3.80316e-06
-9.6  -5.8  3.07187e-06
-9.6  -5.6  2.34352e-06
-9.6  -5.4  1.61812e-06
-9.6  -5.2  8.95654e-07
-9.6  -5  1.76101e-07
-9.6  -4.8  -5.40546e-07
-9.6  -4.6  -1.2543e-06
-9.6  -4.4  -1.96517e-06
-9.6  -4.2  -2.67317e-06
-9.6  -4  -3.37832e-06
-9.6  -3.8  -4.08062e-06
-9.6  -3.6  -4.78008e-06
-9.6  -3.4  -5.47673e-06
-9.6  -3.2  -6.17056e-06
-9.6  -3  -6.86159e-06
-9.6  -2.8  -7.54983e-06
-9.6  -2.6  -8.2353e-06
-9.6  -2.4  -8.91801e-06
-9.6  -2.2  -9.59796e-06
-9.6  -2  -1.02752e-05
-9.6  -1.8  -1.09496e-05
-9.6  -1.6  -1.16214e-05
-9.6  -1.4  -1.22905e-05
-9.6  -1.2  -1.29568e-05
-9.6  -1  -1.36205e-05
-9.6  -0.8  -1.42815e-05
-9.6  -0.6  -1.49398e-05
-9.6  -0.4  -1.55955e-05
-9.6  -0.2  -1.62486e-05
-9.6  0  -1.68991e-05
-9.6  0.2  -1.7547e-05
-9.6  0.4  -1.81923e-05
-9.6  0.6  -1.88351e-05
-9.6  0.8  -1.94755e-05
-9.6  1  -2.01134e-05
-9.6  1.2  -2.07488e-05
-9.6  1.4  -2.13819e-05
-9.6  1.6  -2.20125e-05
-9.6  1.8  -2.26408e-05
-9.6  2  -2.32667e-05
-9.6  2.2  -2.38903e-05
-9.6  2.4  -2.45116e-05
-9.6  2.6  -2.51306e-05
-9.6  2.8  -2.57473e-05
-9.6  3  -2.63617e-05
-9.6  3.2  -2.69739e-05
-9.6  3.4  -2.75838e-05
-9.6  3.6  -2.81916e-05
-9.6  3.8  -2.87971e-05
-9.6  4  -2.94005e-05
-9.6  4.2  -3.00016e-05
-9.6  4.4  -3.06007e-05
-9.6  4.6  -3.11976e-05
-9.6  4.8  -3.17923e-05
-9.6  5  -3.2385e-05
-9.6  5.2  -3.29756e-05
-9.6  5.4  -3.3564e-05
-9.6  5.6  -3.41504e-05
-9.6  5.8  -3.47348e-05
-9.6  6  -3.53171e-05
-9.6  6.2  -3.58974e-05
-9.6  6.4  -3.64757e-05
-9.6  6.6  -3.7052e-05
-9.6  6.8  -3.76263e-05
